Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.0-2001.0,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2001.0-2002.0,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2002.0-2003.0,61,62,1.0163934426229508,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2003.0-2004.0,61,60,0.9836065573770492,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2004.0-2005.0,61,62,1.0163934426229508,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2005.0-2006.0,61,60,0.9836065573770492,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2006.0-2007.0,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2007.0-2008.0,61,62,1.0163934426229508,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2008.0-2009.0,61,60,0.9836065573770492,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2009.0-2010.0,61,61,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
2010.0-2011.0,0,1,1.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase2_crossflow_500m_mcs0_1Mbps/Flow_Node0-Node8.csv
