Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.6-2001.6,122,29,0.23770491803278687,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2001.6-2002.6,122,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2002.6-2003.6,122,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2003.6-2004.6,122,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2004.6-2005.6,122,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2005.6-2006.6,122,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2006.6-2007.6,122,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2007.6-2008.6,72,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2008.6-2009.6,78,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2009.6-2010.6,6,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2010.6-2011.6,0,10,10.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
2011.6-2012.6,0,22,22.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase1_daisy_1200m_mcs_adaptive_2Mbps_0.75decrement_threshold/Flow_Node0-Node8.csv
