Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.0-2001.0,183,85,0.4644808743169399,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2001.0-2002.0,183,108,0.5901639344262295,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2002.0-2003.0,183,81,0.4426229508196721,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2003.0-2004.0,183,92,0.5027322404371585,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2004.0-2005.0,183,85,0.4644808743169399,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2005.0-2006.0,183,98,0.5355191256830601,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2006.0-2007.0,183,20,0.1092896174863388,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2007.0-2008.0,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2008.0-2009.0,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2009.0-2010.0,183,4,0.02185792349726776,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2010.0-2011.0,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2011.0-2012.0,183,1,0.00546448087431694,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2012.0-2013.0,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2013.0-2014.0,183,1,0.00546448087431694,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2014.0-2015.0,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2015.0-2016.0,183,0,0.0,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
2016.0-2017.0,183,1,0.00546448087431694,Flow_Node0-Node8,/home/pathey/Workspace/665/665-copy-project-7/Results/phase3_daisy_1000m_mcs0_3Mbps/Flow_Node0-Node8.csv
