Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000005463450_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.005463,2000.005533,0.016059,8,0,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,2.396369,2.396369,11,11
2000010932556_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.010933,2000.011223,0.017145,8,1,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.005875592815494218,0.005875592815494218,0.0053220512539897905,0.005676317853352623,0.005851550180603522",0.005571,1.664145,1.829713,11,11
2000016392127_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.016392,2000.016742,0.0216,8,3,2343.0,"0.0053220512539897905,0.0053220512539897905,0.008510450648255292,0.008510450648255292,0.008510450648255292,0.006119151102556166,0.0058885562097514225,0.0053220512539897905",0.006688,1.664145,1.664145,11,11
2000021851737_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.021852,2000.022422,0.028525,8,0,2343.0,"0.008276654758557428,0.008276654758557428,0.0053220512539897905,0.0053220512539897905,0.005713164790227415,0.005593657876377029,0.005556243191850983,0.005516028219163444",0.006197,1.664145,1.724799,11,11
2000027312858_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.027313,2000.02858,0.046818,8,5,2343.0,"0.005875592815494218,0.005711564373001808,0.005875592815494218,0.005941789088921853,0.0053220512539897905,0.0053220512539897905,0.00567794414382455,0.0053220512539897905",0.005631,1.103256,1.664145,11,11
2000032773587_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.032774,2000.032984,0.049453,8,1,2343.0,"0.006895676131105436,0.005934514464844589,0.0053220512539897905,0.0061327031816790336,0.0053220512539897905,0.005676317853352623,0.005676317853352623,0.0058686649378169075",0.005854,1.489096,1.835065,11,11
2000038239121_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.038239,2000.038369,0.053777,8,4,2343.0,"0.005958498423462499,0.007698934908948041,0.0053220512539897905,0.0076842818432960175,0.005676317853352623,0.005568069725769537,0.005536220776907147,0.005930320743433632",0.006172,1.489096,1.854344,11,11
2000043707335_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.043707,2000.044777,0.065935,8,3,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.006859666702613201,0.005710275990376432,0.0058237056008517895,0.0058237056008517895,0.005676317853352623",0.005732,1.664145,1.77492,11,11
2000049176635_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.049177,2000.049247,0.070561,8,6,2343.0,"0.007794050904835754,0.0053220512539897905,0.0053220512539897905,0.008339499411441069,0.005710275990376432,0.005714647581451104,0.005717376111466307,0.005842703322814137",0.00622,1.664145,1.826947,11,11
2000054643494_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.054643,2000.071381,0.070995,8,2,2343.0,"0.0053220512539897905,0.007536217500007501,0.007536217500007501,0.007013797894920954,0.0058237056008517895,0.0053220512539897905,0.0053220512539897905,0.005676317853352623",0.006194,1.039638,1.77492,11,11
2000060105014_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.060105,2000.078231,0.071478,8,0,2343.0,"0.006306125141108773,0.007683605247506666,0.007638570102437477,0.0053220512539897905,0.005746601924550357,0.0053220512539897905,0.0059163172195165524,0.005881900636416891",0.006227,1.664145,1.839204,11,11
2000065568111_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.065568,2000.080121,0.067945,8,7,2343.0,"0.00583219515707227,0.005897868386788924,0.0059388583548386255,0.0053220512539897905,0.005746601924550357,0.00583219515707227,0.005521598976560007,0.0053220512539897905",0.005677,1.103967,1.664145,11,11
2000071031219_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.071031,2000.096471,0.069031,8,4,2343.0,"0.007536217500007501,0.007712845968922504,0.007744923893272166,0.008410465771118222,0.007683605247506666,0.006127593527262879,0.006105886170961665,0.00633737728358087",0.007207,1.909241,1.981626,11,11
2000076493297_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.076493,2000.098401,0.084899,8,3,2343.0,"0.006377909835990345,0.0053220512539897905,0.005929745349061324,0.007536217500007501,0.008339499411441069,0.00559753088248417,0.005502799518970827,0.005536220776907147",0.006268,1.664145,1.731113,11,11
2000081958099_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.081958,2000.100291,0.083553,8,2,2343.0,"0.006377909835990345,0.006306125141108773,0.007748455856406299,0.00593316615436108,0.008147867973702034,0.005676317853352623,0.005676317853352623,0.005522237446424287",0.006424,1.193676,1.726741,11,11
2000087417929_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.087418,2000.104362,0.084598,8,5,2343.0,"0.00639888353811529,0.00583219515707227,0.0053220512539897905,0.0053220512539897905,0.0058406296860081235,0.005838067000873921,0.006171975667813651,0.006144163649499278",0.005859,1.664145,1.92121,11,11
2000092882880_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.092883,2000.108299,0.091508,8,5,2343.0,"0.005709710876274971,0.0053220512539897905,0.0053220512539897905,0.005941880418102144,0.0058237056008517895,0.00569417291904695,0.005548040646134228,0.005675720296134657",0.00563,1.664145,1.774733,11,11
2000098343594_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.098344,2000.110289,0.087977,8,0,2343.0,"0.005584446142158332,0.007751964926195289,0.007650827011597695,0.006345726156743806,0.005984758600787027,0.005715617536058035,0.005683167380503041,0.005620824470266606",0.006292,1.746193,1.757568,11,11
2000103807259_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.103807,2000.114198,0.102725,8,1,2343.0,"0.005916426391454412,0.005894392273083397,0.006463280414846874,0.006458137833600455,0.005716737397619646,0.0057032386903567754,0.005616923765219197,0.005616646398658255",0.005923,1.756262,1.756262,11,11
2000109270440_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.10927,2000.119958,0.104294,8,6,2343.0,"0.005875592815494218,0.006371630806663957,0.006372897318481705,0.0053220512539897905,0.0053220512539897905,0.005676317853352623,0.00567801285148004,0.005676317853352623",0.005787,1.451862,1.77492,11,11
2000114732575_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.114733,2000.127888,0.111172,8,2,2343.0,"0.0053220512539897905,0.005912439752369009,0.005912377601002979,0.007658895153807465,0.008322004842098192,0.0053220512539897905,0.0053220512539897905,0.005676317853352623",0.006181,1.664145,1.77492,11,11
2000120194517_Node0_Node8_Zero,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2000.120195,2000.129918,0.119254,8,0,2343.0,"0.005689600907143689,0.007811927779416473,0.005906667937619279,0.0053220512539897905,0.0053220512539897905,0.005746183955940023,0.00563357539132472,0.005502799518970827",0.005867,1.664145,1.720663,11,11
